staSeq,locationName,locationDescription,locationType,ylat,xlong,stateCd,munName,subBasin
14529,Morgan Brook,adjacent to Fancher Road upstream Route 44,River/Stream,41.9109,-73.0092,CT,BARKHAMSTED,4305
17573,Scantic River,Between Route 191 and Broad Brook at Old USGS gage location,River/Stream,41.91122,-72.5642,CT,EAST WINDSOR,4200
16156,Lake Winchester,at deepest part of lake,Lake,41.911243,-73.1518,CT,WINCHESTER,6905
15768,Mallory Brook,downstream Route 44 Crossing near mouth,River/Stream,41.9113,-73.0263,CT,BARKHAMSTED,4305
16227,Munnisunk Brook,at Town Farm Dairy  us bend,River/Stream,41.9114,-72.777,CT,SIMSBURY,4300
15037,Chestnut Brook,at base of Dam at Broad Brook Reservoir,River/Stream,41.9117,-72.5375,CT,EAST WINDSOR,4206
15038,Chestnut Brook  Unknown Pipe to,at outlet Base of dam at broad brook reservoir,Storm Sewer,41.9117,-72.5374,CT,EAST WINDSOR,4206
18156,Highland Lake,HL-1: Deepest Point In Lake,Lake,41.911818,-73.09428,CT,WINCHESTER,4302
14671,Little River,downstream Rte 44 crossing,River/Stream,41.9119,-71.9157,CT,PUTNAM,3708
17069,Stiles Brook,DS of old town rd,River/Stream,41.912,-72.2319,CT,WILLINGTON,3207
15151,Little River,behind #145 Pomfret Street (Medical offices) US of Route 44 crossing,River/Stream,41.912,-71.9163,CT,PUTNAM,3708
17190,White Hollow Brook,Parallel to White Hollow Rd,River/Stream,41.9122,-73.4028,CT,SHARON,6007
15767,Morgan Brook,upstream 100 meters East West Hill Road,River/Stream,41.9122,-73.0184,CT,BARKHAMSTED,4305
19930,Scantic River,Adjacent Rte 191,River/Stream,41.91246,-72.56229,CT,EAST WINDSOR,4200
17001,Reed Brook,US Wickwire Rd,River/Stream,41.9125,-73.3405,CT,CORNWALL,6000
15554,Morgan Brook,downstream East West Hill Road ADJ to Rte 44,River/Stream,41.9125,-73.0175,CT,BARKHAMSTED,4305
18977,West Branch Farmington River,from rte 318 upstream,River/Stream,41.912689,-72.987906,CT,BARKHAMSTED,4300
17088,Store House Brook,US Rte 219 Bridge,River/Stream,41.9128,-72.9461,CT,BARKHAMSTED,4308
14820,Mallory Brook,upstream 100 m Route 44 across from animal hospital,River/Stream,41.9129,-73.0314,CT,BARKHAMSTED,4305
17298,Quinebaug River,between Little River confluence and Rte 44 crossing,River/Stream,41.9129,-71.9121,CT,PUTNAM,3700
17770,Kibbes Brook,at Springfield Road (Route 83),River/Stream,41.91293,-72.45406,CT,ELLINGTON,4206
14530,Mallory Brook  tributary to (intermittent),at 193 Old New Hartford Road,River/Stream,41.9135,-73.0517,CT,WINCHESTER,4305
17953,Broad Brook,Upstream Scantic River DS Route 191,River/Stream,41.91365,-72.55633,CT,EAST WINDSOR,4206
14448,Seymour Hollow Brook,Upstream Rainbow Road,River/Stream,41.9137,-72.6834,CT,WINDSOR,4300
19876,Bissell Brook,Firetown Road,River/Stream,41.913956,-72.847052,CT,GRANBY,4319
16066,Farmington River,between Route 189 and old bridge tressells (in town park),River/Stream,41.914,-72.765,CT,SIMSBURY,4300
17956,Kimballs Brook,upstream of Route 83,River/Stream,41.914,-72.453,CT,ELLINGTON,4206
15055,Mary Brown Brook  tributary to,upstream Barnes Concrete Discharge from pit,River/Stream,41.9141,-71.8006,CT,PUTNAM,3402
20254,Rainbow Reservoir,@ state boat launch,Lake,41.91411,-72.70472,CT,WINDSOR,4300
17602,Angel Brook,Downstream Angel Road/Johnson Road,River/Stream,41.914197,-72.00441,CT,POMFRET,3710
20689,Nightingale Brook,South of Quarry Rd  upstream of Nightingale Pond,River/Stream,41.91423,-72.02074,CT,Pomfret,3710
15056,Mary Brown Brook  tributary to,downstream Barnes Concrete Discharge from pit,River/Stream,41.9144,-71.8059,CT,PUTNAM,3402
15036,Chestnut Brook,upstream RTE 191/Mill Street,River/Stream,41.9145,-72.5472,CT,EAST WINDSOR,4206
14147,Broad Brook,upstream USGS gage at Route 191,River/Stream,41.9147,-72.549,CT,EAST WINDSOR,4206
15054,Barnes Concrete Detention Pond,in pond,Waste Pit,41.9147,-71.8039,CT,PUTNAM,3402
17411,Scantic River,200 m above Broad Brook confluence adjacent to Church St,River/Stream,41.915,-72.556,CT,EAST WINDSOR,4200
15515,Beaver Brook,upstream Route 318,River/Stream,41.9151,-72.9736,CT,BARKHAMSTED,4308
15547,Broad Brook,upstream 150 meters from Chestnut Brook Confluence,River/Stream,41.9152,-72.5477,CT,EAST WINDSOR,4206
15558,Roaring Brook,downstream Ruby Lake outlet,River/Stream,41.9152,-72.2656,CT,WILLINGTON,3104
17738,Farmington River,at entrance to Rainbow Dam fishway,River/Stream,41.915239,-72.693237,CT,WINDSOR,4300
17955,Broad Brook,UPSTREAM OF HATHEWAY RD,River/Stream,41.91539,-72.48455,CT,ELLINGTON,4206
15053,Barnes Concrete Well,at well outlet,Well,41.9154,-71.8032,CT,PUTNAM,3402
15307,Ruby Lake Outlet,downstream Ruby Road,River/Stream,41.9157,-72.261,CT,WILLINGTON,3104
19394,Flat Brook,DS of Town Street,River/Stream,41.915754,-73.304525,CT,CORNWALL,6200
15713,Still River,Adjacent to Route 198 downstream of upper crossing,River/Stream,41.9158,-72.0774,CT,WOODSTOCK,3202
20643,Bosworth Brook,100 feet upstream Perrin Road,River/Stream,41.915831,-72.053798,CT,Woodstock,3201
16228,Munnisunk Brook,us  Rail Trail,River/Stream,41.916,-72.7833,CT,SIMSBURY,4300
17813,Bosworth Brook,BELOW OLD COLONY RD. (PERRIN RD.),River/Stream,41.91601,-72.05523,CT,WOODSTOCK,3201
20076,Hollenbeck River Trib,195m north of interstion of rte 43 and 63,River/Stream,41.916085,-73.273123,CT,CORNWALL,6200
15052,Mary Brown Brook,At Barnes Concrete Intake for Industrial process,River/Stream,41.9161,-71.8054,CT,PUTNAM,3402
19645,Seymour Hollow,at High Street BIA T-6,River/Stream Perennial,41.916106,-72.680171,CT,WINDSOR,4300
14430,Rainbow Brook,upstream 100 meters Rainbow Road,River/Stream,41.9163,-72.6864,CT,WINDSOR,4300
19440,Hollenbeck River,US of rte 63 near Rte 43 Junction,River/Stream,41.916313,-73.27265,CT,CORNWALL,6200
15220,Broad Brook,Behind town athletic fields,River/Stream,41.9164,-72.4883,CT,ELLINGTON,4206
17654,Reed Brook,From Housatonic River up to Road,River/Stream,41.916473,-73.360033,CT,CORNWALL,6000
15629,Indian Lake,at deepest part of lake,Lake,41.9165,-73.4948,CT,SHARON,6301
17575,Muddy Brook,downstream Muddy Brook Road Crossing,River/Stream,41.9165,-72.4814,CT,ELLINGTON,4206
19487,Mary Brown Brook,between Rt 44 and Rhode Island Line Rd,River/Stream,41.916726,-71.805036,CT,KILLINGLY,3402
15825,West Branch Farmington River,upstream 500 meters Rte 318 Bridge,River/Stream,41.9168,-72.989,CT,BARKHAMSTED,4300
20659,Bissell Brook,Within McLean Game Reserve  10 m upstream of the South Trail stream crossing,River/Stream,41.91685,-72.8344,CT,Simsbury,4319
20124,NNT to Sucker Brook,Adj Rt 263,River/Stream,41.916858,-73.115359,CT,WINCHESTER,4302
17957,Muddy Brook,50 m north of Muddy brook road,River/Stream,41.917,-72.481,CT,ELLINGTON,4206
17651,Peake Brook,at 169 road crossing,River/Stream,41.917023,-71.956152,CT,WOODSTOCK,3708
15160,West Branch Farmington River,adjacent W. River Rd in braid,River/Stream,41.9172,-72.9908,CT,BARKHAMSTED,4300
16508,Bigelow Brook  tributary to,150 m above confluence with bigelow brook,River/Stream,41.9172,-72.1369,CT,EASTFORD,3203
16827,Mary Brown Brook,Above pond approx 100 M US of rte 44,River/Stream,41.9172,-71.8239,CT,PUTNAM,3402
19885,Bissell Brook  Unnamed tributary to,Firetown Road before Northgate - on Mcleans Refuge,River/Stream,41.917265,-72.851497,CT,GRANBY,4319
16191,Hall Meadow Brook,adjacent to Rte 272 across from South Norfolk lumber company,River/Stream,41.9173,-73.1949,CT,NORFOLK,6901
18627,Reed Brook,Housatonic River up to first bridge,River/Stream,41.91732,-73.36058,CT,CORNWALL,6000
14981,Seymour Hollow Brook  tributary to,US route 20 East Branch,River/Stream,41.9174,-72.6779,CT,WINDSOR LOCKS,4300
15536,Broad Brook,end of Brookside Drive 500 feet DS Broad Brook Mill Pond,River/Stream,41.9174,-72.547,CT,EAST WINDSOR,4206
17060,Spring Brook,Above pond and parallel to Indian Mountain Rd,River/Stream,41.9175,-73.4689,CT,SHARON,6301
20669,"Bissell Brook  Unnamed tributary to (Steven A. Paine Brook"")""",Within McLean Game Refuge  upstream of Firetown Road at Westledge Trail crossing,River/Stream,41.917615,-72.85479,CT,Granby,4319
14980,Seymour Hollow Brook,US Route 20 West Branch,River/Stream,41.9179,-72.6799,CT,WINDSOR LOCKS,4300
16243,Fivemile River,200 feet South Route 44,River/Stream,41.918,-71.83,CT,PUTNAM,3400
17295,Bigelow Brook,DS Eastford Road,River/Stream,41.9182,-72.1398,CT,ASHFORD,3203
16085,Little River,at Recreation Park Road,River/Stream,41.9182,-71.9205,CT,PUTNAM,3708
18822,Mary Brown Brook,Below Rte 44,River/Stream,41.918313,-71.823651,CT,PUTNAM,3402
15787,Mad River,at mouth  behind dunkin donuts  US Rte 8,River/Stream,41.9188,-73.0582,CT,WINCHESTER,4302
17148,Hall Meadow Brook  tributary to,100 M US Parker Hill Rd,River/Stream,41.9189,-73.1881,CT,NORFOLK,6901
20504,Mount Hope River,75m downstream Turnpike Road (Rte. 89)  south of Waterfall Rd/Rte 9 intersection,River/Stream,41.919159,-72.17899,CT,ASHFORD,3206
16310,Broad Brook,Broad Brook road,River/Stream,41.9192,-72.498,CT,ELLINGTON,4206
19491,North Chism Brook,DS of Easton Rd,River/Stream,41.919299,-72.153243,CT,ASHFORD,3206
17741,Reed Brook,at Music Mountain Road,River/Stream,41.919464,-73.341458,CT,CANAAN,6000
14283,Mad River,between Mouth and Old Route 8 crossing,River/Stream,41.9199,-73.0597,CT,WINCHESTER,4302
16288,Branch Brook,adjacent Kozy Corner Road upstream of mouth 3/4 mile,River/Stream,41.9199,-72.1256,CT,EASTFORD,3203
16229,Munnisunk Brook,us  Rt 10,River/Stream,41.9201,-72.7914,CT,GRANBY,4300
20601,Bungee Brook  NNT to,US Barlow Cemetery Road,River/Stream,41.920198,-72.063188,CT,WOODSTOCK,3201
19583,Rainbow Brook,rte 20 off Ramp,River/Stream,41.920379,-72.691831,CT,WINDSOR LOCKS,4300
14411,Quinebaug River,behind Firehouse,River/Stream,41.9204,-71.9087,CT,PUTNAM,3700
19441,Hollenbeck River,Behind Hollenbeck ClubHouse,River/Stream,41.920457,-73.27508,CT,CANAAN,6200
19471,Lippitts Brook,US of Fox Rd,River/Stream,41.920524,-71.865461,CT,PUTNAM,3700
17281,Mad River,at Oak Street,River/Stream,41.9206,-73.0647,CT,WINCHESTER,4302
19781,Long Pond Brook,Off bridge on Valley/Dug Road,River/Stream,41.9207,-73.4567,CT,SHARON,6301
17279,Mad River,at Willow Street  ds Bridge Street Bridge,River/Stream,41.9208,-73.0707,CT,WINCHESTER,4302
15152,Little River,50 m US dam Murphy Park (town swimming area),River/Stream,41.9208,-71.9228,CT,PUTNAM,3708
18287,Bissonnette Pond NLA2012,Site C TRIP2 NLA2012,Lake,41.920835,-72.21701,CT,WILLINGTON,3207
18230,Bissonnette Pond NLA2012,Site B NLA2012,Lake,41.920909,-72.216357,CT,ASHFORD,3207
18163,Bissonnette Pond NLA2007,Site C NLA2007,Lake,41.921067,-72.217587,CT,WILLINGTON,3207
17280,Mad River,at Charles Street Bridge,River/Stream,41.9211,-73.0679,CT,WINCHESTER,4302
18231,Bissonnette Pond NLA2012,Site C NLA2012,Lake,41.921115,-72.217771,CT,WILLINGTON,3207
15843,West Branch Farmington River,at small sand beach adjacent to pavillion,River/Stream,41.9215,-72.9975,CT,BARKHAMSTED,4300
20602,Bungee Brook,DS Barlow Cemetery Road,River/Stream,41.921501,-72.062887,CT,WOODSTOCK,3201
18286,Bissonnette Pond NLA2012,Site B TRIP2 NLA2012,Lake,41.921536,-72.216439,CT,ASHFORD,3207
18288,Bissonnette Pond NLA2012,Site D TRIP2 NLA2012,Lake,41.921612,-72.219097,CT,WILLINGTON,3207
15789,Still River,DS route 8 adjacent to NWCTC off Whiting Street,River/Stream,41.9218,-73.0586,CT,WINCHESTER,4303
19784,Ruby Brook Trib,outflow Fed Ex drainage,River/Stream,41.921806,-72.259547,CT,WILLINGTON,3104
18162,Bissonnette Pond NLA2007,Site B NLA2007,Lake,41.92182,-72.216777,CT,ASHFORD,3207
19785,Ruby Brook,above and below rte 320,River/Stream,41.922053,-72.259408,CT,WILLINGTON,3104
20328,Willimantic River  NNT to,Rt. 32 (River Road),River/Stream,41.922175,-72.300243,CT,WILLINGTON,3100
18232,Bissonnette Pond NLA2012,Site D NLA2012,Lake,41.92219,-72.219712,CT,WILLINGTON,3207
17278,Mad River,at Walking Bridge,River/Stream,41.9224,-73.0754,CT,WINCHESTER,4302
16447,Fenton River,200 feet downstream Bissonnette Pond Dam,River/Stream,41.9225,-72.2213,CT,WILLINGTON,3207
17652,Little Dam Tavern Brook,at Route 21 crossing,River/Stream,41.922501,-71.872676,CT,PUTNAM,3700
18229,Bissonnette Pond NLA2012,Site A NLA2012,Lake,41.922527,-72.216352,CT,ASHFORD,3207
18164,Bissonnette Pond NLA2007,Site D NLA2007,Lake,41.922576,-72.220296,CT,WILLINGTON,3207
15655,Hamilton Sundstrand,at end of pipe,Facility Industrial,41.9226,-72.6835,CT,WINDSOR LOCKS,4300
16181,Bissonnette Pond Deep Hole,At deepest part of lake  Site Z NLA2007  2012  2017,Lake,41.922621,-72.219298,CT,WILLINGTON,3207
17895,Hydes Brook,Downstream of Kibbe Road,River/Stream,41.922764,-72.452192,CT,ELLINGTON,4206
18289,Bissonnette Pond NLA2012,Site E TRIP2 NLA2012,Lake,41.922774,-72.219847,CT,WILLINGTON,3207
19251,Kettle Brook,Above Adds Brook confluence,River/Stream,41.922907,-72.627707,CT,WINDSOR LOCKS,4000
18285,Bissonnette Pond NLA2012,Site A TRIP2 NLA2012,Lake,41.92299,-72.216247,CT,ASHFORD,3207
16432,Highland Lake Outflow,125 yards downstream Higland lake spillway,River/Stream,41.923,-73.0822,CT,WINCHESTER,4302
16619,East Branch Mount Hope River (Boston Hollow Road Brook),DS of westford rd,River/Stream,41.9231,-72.1683,CT,ASHFORD,3206
20661,Bissell Brook,Within McLean Game Reserve  upstream Esker Road crossing,River/Stream,41.923174,-72.811687,CT,Granby,4319
18233,Bissonnette Pond NLA2012,Site E NLA2012,Lake,41.923487,-72.220238,CT,WILLINGTON,3207
19648,Rainbow Brook,below Watts Pond,River/Stream,41.923506,-72.693765,CT,WINDSOR LOCKS,4300
17615,Little Dam Tavern Brook,downstream Rte 12 crossing,River/Stream,41.92352,-71.8997,CT,PUTNAM,3700
18161,Bissonnette Pond NLA2007,Site A NLA2007,Lake,41.923725,-72.216584,CT,ASHFORD,3207
19689,Cherry Brook  Unnamed tributary to,Downstream of Hillcrest Drive,River/Stream,41.92376,-72.910134,CT,BARKHAMSTED,4309
20329,Willimantic River  NNT to,Rt. 32 (River Road),River/Stream,41.923809,-72.303152,CT,WILLINGTON,3100
18238,Bissonnette Pond NLA2012,Site J NLA2012,Lake,41.923848,-72.216502,CT,ASHFORD,3207
17014,Ruby Brook,100 M US of southern most crossing,River/Stream,41.9239,-72.2539,CT,WILLINGTON,3104
17549,Bonemill Brook, At road crossing with Plains Road,River/Stream,41.92394,-72.30743,CT,TOLLAND,3100
18472,Quinebaug River,adjacent private property end of Powhattan St,River/Stream,41.924249,-71.904723,CT,PUTNAM,3700
17277,Mad River,at Hillside Street Bridge,River/Stream,41.9243,-73.0766,CT,WINCHESTER,4302
20065,Roaring Brook,280m US of Lohse Rd,River/Stream,41.924358,-72.263102,CT,WILLINGTON,3104
17653,Little Dam Tavern Brook,adjacent to I395S ramp at Exit 97,River/Stream,41.924538,-71.885899,CT,PUTNAM,3700
18294,Bissonnette Pond NLA2012,Site J TRIP2 NLA2012,Lake,41.924554,-72.216805,CT,ASHFORD,3207
18766,Little Dam Tavern Brook,US Route 44  behind Dunkin Donuts parking lot,River/Stream,41.924564,-71.880502,CT,PUTNAM,3700
18290,Bissonnette Pond NLA2012,Site F TRIP2 NLA2012,Lake,41.924568,-72.220454,CT,WILLINGTON,3207
18165,Bissonnette Pond NLA2007,Site E NLA2007,Lake,41.924675,-72.220462,CT,WILLINGTON,3207
19878,Salmon Brook  Unnamed Tributary to,At junction with Salmon River  Below Wolcott Road,River/Stream,41.924707,-72.767759,CT,EAST GRANBY,4320
20455,Creamery Brook,Downstream Rt. 140,River/Stream,41.92477,-72.510796,CT,ELLINGTON,4206
20454,Broad Brook,Adjacent to Rt. 140 below confluence with Creamery Brook in tail of pool below abutments.,River/Stream,41.924816,-72.512484,CT,ELLINGTON,4206
18728,Seymour Hollow  BIA 2,Cargo Road at 72  in culverts,River/Stream,41.924824,-72.682184,CT,WINDSOR LOCKS,4300
19051,Adds Brook,US of Elm ST,River/Stream,41.924827,-72.628083,CT,WINDSOR LOCKS,4000
18237,Bissonnette Pond NLA2012,Site I NLA2012,Lake,41.924874,-72.217834,CT,WILLINGTON,3207
16434,Highland Lake Outflow,at mouth,River/Stream,41.9249,-73.0769,CT,WINCHESTER,4302
14141,Bonemill Brook,upstream 100 m Sweetheart Lake,River/Stream,41.9249,-72.3162,CT,TOLLAND,3100
15520,Bonemill Brook,upstream end of driveable road above sweet heart lake,River/Stream,41.925,-72.3162,CT,TOLLAND,3100
16180,Bissonnette Pond NLA2007,Site J NLA2007,Lake,41.925,-72.218,CT,WILLINGTON,3207
18234,Bissonnette Pond NLA2012,Site F NLA2012,Lake,41.925141,-72.220587,CT,WILLINGTON,3207
14847,Little Brook,at # 88 Butts Rd Driveway,River/Stream,41.9252,-71.9511,CT,WOODSTOCK,3708
17650,Peake Road,at Butts Road Crossing,River/Stream,41.925256,-71.946917,CT,WOODSTOCK,3708
16433,Highland Lake Outflow,at Meadow Street,River/Stream,41.9254,-73.0778,CT,WINCHESTER,4302
19718,Martin Brook,US of Burbank Rd,River/Stream,41.925444,-72.388803,CT,ELLINGTON,4501
18293,Bissonnette Pond NLA2012,Site I TRIP2 NLA2012,Lake,41.925498,-72.218254,CT,WILLINGTON,3207
16448,Tinkerville Brook,300 feet upstream Bissonnett Pond at mouth,River/Stream,41.9255,-72.2175,CT,WILLINGTON,3207
16232,Salmon Brook,ds  Floydsville Rd Bridge,River/Stream,41.9256,-72.7671,CT,EAST GRANBY,4320
17574,Creamery Brook,upsttream of Route 140/Sadds Mill Road,River/Stream,41.9256,-72.5082,CT,ELLINGTON,4206
18272,West Branch Farmington River  Tributary to,at mouth on West River Road,River/Stream,41.925747,-73.003188,CT,BARKHAMSTED,4300
16746,Hollenbeck River,25 M US confluence with Brown's Brook,River/Stream,41.9258,-73.2814,CT,CANAAN,6200
18291,Bissonnette Pond NLA2012,Site G TRIP2 NLA2012,Lake,41.925809,-72.22061,CT,WILLINGTON,3207
18235,Bissonnette Pond NLA2012,Site G NLA2012,Lake,41.925958,-72.220211,CT,WILLINGTON,3207
20647,Little Brook,75 feet upstream Rte 169 at Woodstock Academy south campus,River/Stream,41.926041,-71.956853,CT,Woodstock,3708
18236,Bissonnette Pond NLA2012,Site H NLA2012,Lake,41.926045,-72.219202,CT,WILLINGTON,3207
18169,Bissonnette Pond NLA2007,Site I NLA2007,Lake,41.926144,-72.219574,CT,WILLINGTON,3207
17276,Mad River,at Munro Street Bridge,River/Stream,41.9262,-73.0769,CT,WINCHESTER,4302
17407,Safford Brook,by old gauging station upstream Hopkins Road,River/Stream,41.9262,-72.0584,CT,WOODSTOCK,3201
19509,Munson Brook Trib,US of Munyan rd,River/Stream,41.926312,-71.834701,CT,PUTNAM,3400
18292,Bissonnette Pond NLA2012,Site H TRIP2 NLA2012,Lake,41.926501,-72.219021,CT,WILLINGTON,3207
19786,Ruby Brook,above Private Garage on Turnpike Rd,River/Stream,41.926545,-72.249803,CT,WILLINGTON,3104
19250,Kettle Brook,DS of Center ST 150 m,River/Stream,41.926551,-72.631505,CT,WINDSOR LOCKS,4000
16139,Brown Brook,at Route 63,River/Stream,41.9267,-73.2799,CT,CANAAN,6201
18790,Brown Brook,Between Wapato Pond and Bear Swamp Pond,River/Stream,41.92691,-73.25414,CT,NORFOLK,6201
17275,Mad River,at Division Street Bridge,River/Stream,41.927,-73.0772,CT,WINCHESTER,4302
18166,Bissonnette Pond NLA2007,Site F NLA2007,Lake,41.927066,-72.221825,CT,WILLINGTON,3207
19508,Munson Brook,US Munyan Rd,River/Stream,41.92709,-71.834047,CT,PUTNAM,3400
15390,Kettle Brook,at Middle School Parking Lot,River/Stream,41.927186,-72.632846,CT,WINDSOR LOCKS,4000
18168,Bissonnette Pond NLA2007,Site H NLA2007,Lake,41.927198,-72.220492,CT,WILLINGTON,3207
14142,Bonemill Brook,between Plains Road and RR crossing,River/Stream,41.9272,-72.3069,CT,TOLLAND,3100
18730,Seymour Hollow BIA-T1,near Co gen Schoephoester rd,Storm Sewer,41.927236,-72.683908,CT,WINDSOR LOCKS,4300
14979,Rainbow Brook,Downstream Corner of Trap Rock and Park Road,River/Stream,41.9275,-72.6919,CT,WINDSOR LOCKS,4300
18733,Rainbow Brook  tib,Park Rd opposite Tank Farm,Wetland Riverine-Emergent,41.927661,-72.693421,CT,WINDSOR LOCKS,4300
16244,Fivemile River,100 feet north Munyan Road,River/Stream,41.9277,-71.8327,CT,PUTNAM,3400
19740,Salmon Creek,US footbridge at Limerock Raceway,River/Stream Perennial,41.92793,-73.37851,CT,SALISBURY,6007
14275,Little River,upstream Peake Brook Road,River/Stream,41.928,-71.9331,CT,WOODSTOCK,3708
14276,Little River,downstream 150 meters Peake Brook Road,River/Stream,41.928,-71.9315,CT,WOODSTOCK,3708
20043,"West Branch Farmington River  Unnamed tributary to (Legion Brook"")""",Within American Legion Forest  upstream Legion Road,River/Stream,41.928006,-73.01084,CT,BARKHAMSTED,4300
17831,"Bigelow Brook  Unnamed tributary to (PAINE POND BROOK"")""",STARTED 200M BeLOW PAINE POND,River/Stream,41.92816,-72.14753,CT,ASHFORD,3203
19591,Roaring Brook,Bottom of State Parallel to Pollister Rd,River/Stream,41.928383,-72.262235,CT,WILLINGTON,3104
18167,Bissonnette Pond NLA2007,Site G NLA2007,Lake,41.928427,-72.221733,CT,WILLINGTON,3207
18895,Read Brook,Parallel to Boston Post Road,River/Stream,41.928461,-72.166775,CT,ASHFORD,3206
